title,description,price,restaurant_id,category_id
PANEER MANCHURIAN DRY,PANEER MANCHURIAN DRY,230,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
PANEER ‘65,PANEER ‘65,235,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
PANEER MANGOLIAN DRY,PANEER MANGOLIAN DRY,210,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
"VEGETABLE (SPRING ROLL / CRISPY / MANCHURIAN
/ VEG. ‘65 / LOLLI POP","VEGETABLE (SPRING ROLL / CRISPY / MANCHURIAN
/ VEG. ‘65 / LOLLI POP",235,641163f37702dd8a5a3c0ad0,641183a9c62a0493e3871c44
VEG. MUSHROOM DRY,VEG. MUSHROOM DRY,230,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
DESERT SIZZLER,DESERT SIZZLER,425,641163f37702dd8a5a3c0ad0,64118fdd98868d4c3a135a18
CHINESE SIZZLER VEG.,CHINESE SIZZLER VEG.,390,641163f37702dd8a5a3c0ad0,64118fdd98868d4c3a135a18
MIX VEG. SIZZLER,MIX VEG. SIZZLER,410,641163f37702dd8a5a3c0ad0,64118fdd98868d4c3a135a18
PANEER STICK SIZZLER,PANEER STICK SIZZLER,410,641163f37702dd8a5a3c0ad0,64118fdd98868d4c3a135a18
PANEER SHASHLIK SIZZLER,PANEER SHASHLIK SIZZLER,415,641163f37702dd8a5a3c0ad0,64118fdd98868d4c3a135a18
SWEET N SOUR,SWEET N SOUR,190,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
VEG. MANCHURIAN,VEG. MANCHURIAN,205,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
VEG. CHOWMEIN,VEG. CHOWMEIN,210,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
AMERICAN CHOPSUEY,AMERICAN CHOPSUEY,200,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
VEG. GARLIC SAUC,VEG. GARLIC SAUC,190,641163f37702dd8a5a3c0ad0,641192cc98868d4c3a137123
BIRYANI (DUM / HYDERABADI),BIRYANI (DUM / HYDERABADI),200,641163f37702dd8a5a3c0ad0,641073c1cdba633c905fa11f
KASHMIRI PULAV (SWEET),KASHMIRI PULAV (SWEET),190,641163f37702dd8a5a3c0ad0,641073c1cdba633c905fa11f
PULAV (VEGETABLE / PEAS,PULAV (VEGETABLE / PEAS,150,641163f37702dd8a5a3c0ad0,641073c1cdba633c905fa11f
CHEESE PULAV,CHEESE PULAV,165,641163f37702dd8a5a3c0ad0,641073c1cdba633c905fa11f
KAJU PULAV,KAJU PULAV,165,641163f37702dd8a5a3c0ad0,641073c1cdba633c905fa11f
JEERA RICE,JEERA RICE,125,641163f37702dd8a5a3c0ad0,641073c1cdba633c905fa11f
STEAM RICE,STEAM RICE,115,641163f37702dd8a5a3c0ad0,641073c1cdba633c905fa11f
MASALA KHICHDI,MASALA KHICHDI,160,641163f37702dd8a5a3c0ad0,64108b3f50e487ab6de4fbdd
TANDOORI ROTI (PLAIN),TANDOORI ROTI (PLAIN),25,641163f37702dd8a5a3c0ad0,64107306cdba633c905fa105
TANDOORI ROTI (BUTTER),TANDOORI ROTI (BUTTER),30,641163f37702dd8a5a3c0ad0,64107306cdba633c905fa105
TANDOORI PARATHA (PLAIN),TANDOORI PARATHA (PLAIN),35,641163f37702dd8a5a3c0ad0,64107306cdba633c905fa105
TANDOORI PARATHA (BUTTER),TANDOORI PARATHA (BUTTER),40,641163f37702dd8a5a3c0ad0,64107306cdba633c905fa105
CHAPATI ROTI (PLAIN),CHAPATI ROTI (PLAIN),18,641163f37702dd8a5a3c0ad0,64107306cdba633c905fa105
CHAPATI ROTI (BUTTER),CHAPATI ROTI (BUTTER),20,641163f37702dd8a5a3c0ad0,64107306cdba633c905fa105
TAWA PARATHA (PLAIN),TAWA PARATHA (PLAIN),27,641163f37702dd8a5a3c0ad0,64107306cdba633c905fa105
TAWA PARATHA (BUTTER),TAWA PARATHA (BUTTER),32,641163f37702dd8a5a3c0ad0,64107306cdba633c905fa105
MISSI ROTI,MISSI ROTI,40,641163f37702dd8a5a3c0ad0,64107306cdba633c905fa105
NAAN (PLAIN),NAAN (PLAIN),45,641163f37702dd8a5a3c0ad0,64107306cdba633c905fa105
NAAN (BUTTER),NAAN (BUTTER),50,641163f37702dd8a5a3c0ad0,64107306cdba633c905fa105
"NAAN(HARIYALI / GARLIC / 
KASHMIRI / CHEESE)
","NAAN(HARIYALI / GARLIC / 
KASHMIRI / CHEESE)
",85,641163f37702dd8a5a3c0ad0,64107306cdba633c905fa105
KULCHA (GARLIC / STUFF),KULCHA (GARLIC / STUFF),65,641163f37702dd8a5a3c0ad0,64107306cdba633c905fa105
STUFF PARATHA,STUFF PARATHA,110,641163f37702dd8a5a3c0ad0,64107306cdba633c905fa105
"ROTI BASKET(TANDOORI ROTI / TANDOORI 
PARATHA / BUTTER NAAN / 
KULCHA / STUFF PARATHA)","ROTI BASKET(TANDOORI ROTI / TANDOORI 
PARATHA / BUTTER NAAN / 
KULCHA / STUFF PARATHA)",230,641163f37702dd8a5a3c0ad0,64107306cdba633c905fa105
VEG. KOFTA,VEG. KOFTA,210,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
MALAI KOFTA (SWEET),MALAI KOFTA (SWEET),220,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
PANEER KOFTA,PANEER KOFTA,250,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
NARGISI KOFTA,NARGISI KOFTA,220,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
KAJU KOFTA,KAJU KOFTA,245,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
CHEESE KOFTA,CHEESE KOFTA,250,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
KASHMIRI KOFTA (SWEET),KASHMIRI KOFTA (SWEET),245,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
METHI MUTTER MALAI,METHI MUTTER MALAI,240,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
MUSHROOM MASALA,MUSHROOM MASALA,245,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
BABY CORN MASALA,BABY CORN MASALA,240,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
PALAK CORN CAPSICUM,PALAK CORN CAPSICUM,225,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
BABY CORN KHADA MASALA,BABY CORN KHADA MASALA,240,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
MUSHROOM METHI MUTTER,MUSHROOM METHI MUTTER,225,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
CORN TOMATO BHARTHA,CORN TOMATO BHARTHA,220,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
KAJU MASALA,KAJU MASALA,240,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
KAJU CURRY,KAJU CURRY,240,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
KHOYA KAJU (SWEET),KHOYA KAJU (SWEET),245,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
KAJU PANEER MASALA,KAJU PANEER MASALA,255,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
KAJU CHEESE PANEER,KAJU CHEESE PANEER,255,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
KAJU RASIYALA,KAJU RASIYALA,255,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
KAJU TAWA,KAJU TAWA,260,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
CHEESE ANGOORI,CHEESE ANGOORI,260,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
CHEESE BUTTER MASALA,CHEESE BUTTER MASALA,250,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
CHEESE PANEER,CHEESE PANEER,250,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
PANEER DESERT,PANEER DESERT,275,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
PANEER CHATPATA,PANEER CHATPATA,250,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
PANEER HANGAMA,PANEER HANGAMA,250,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
PANEER KHUSHBOO,PANEER KHUSHBOO,250,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
PANEER MUGHLAI,PANEER MUGHLAI,255,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
PANEER ANGARA,PANEER ANGARA,255,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
PANEER PAHADI,PANEER PAHADI,245,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
PANEER LAZIZ,PANEER LAZIZ,250,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
PANEER ANGOORI,PANEER ANGOORI,250,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
PANEER DO PYAZA,PANEER DO PYAZA,255,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
PANEER BHURJI,PANEER BHURJI,265,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
PANEER LASANIYA,PANEER LASANIYA,250,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
PANEER RAJWADI,PANEER RAJWADI,250,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
PANEER KHEEMA,PANEER KHEEMA,235,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
ACHARI TAWA PANEER,ACHARI TAWA PANEER,245,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
PANEER TIKKA MASALA,PANEER TIKKA MASALA,245,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
PANEER KADAI,PANEER KADAI,250,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
PANEER LABABDAR,PANEER LABABDAR,245,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
PANEET HANDI,PANEET HANDI,240,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
PANEER BALTI,PANEER BALTI,250,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
PANEER PASANDA,PANEER PASANDA,250,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
PANEER METHI MALAI,PANEER METHI MALAI,245,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
PANEER TOOFANI,PANEER TOOFANI,250,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
PANEER PATIYALA,PANEER PATIYALA,240,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
PANEER BUTTER MASALA,PANEER BUTTER MASALA,240,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
PANEER PALAK,PANEER PALAK,235,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
MUTTER PANEER,MUTTER PANEER,230,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
DESERT SP VEGETABLE,DESERT SP VEGETABLE,260,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
GOBI ACHARI,GOBI ACHARI,230,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
MUTTER MUSHROOM HANDI,MUTTER MUSHROOM HANDI,245,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
VEG. HYDERABADI,VEG. HYDERABADI,220,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
CREAM CORN PALAK,CREAM CORN PALAK,260,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
VEG. TAWA / KADAI / HANDI,VEG. TAWA / KADAI / HANDI,240,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
VEG. TOOFANI,VEG. TOOFANI,245,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
VEG. ANGARA,VEG. ANGARA,260,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
VEG. KOLHAPURI / VEG. JAIPURI,VEG. KOLHAPURI / VEG. JAIPURI,235,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
VEG. RAJWADI,VEG. RAJWADI,235,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
VEG. JALFREZI,VEG. JALFREZI,230,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
VEG. MAKHANWALA,VEG. MAKHANWALA,230,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
VEG. MAHARAJA,VEG. MAHARAJA,230,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
VEG. NAWABI,VEG. NAWABI,235,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
VEG. KHEEMA,VEG. KHEEMA,220,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
VEG. CORN MASALA,VEG. CORN MASALA,235,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
VEG. SILSILA,VEG. SILSILA,235,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
NAVRATNA KARMA (SWEET),NAVRATNA KARMA (SWEET),230,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
VEG. HARIYALI,VEG. HARIYALI,230,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
VEG. TIRANGA,VEG. TIRANGA,220,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
VEG. HANGAMA,VEG. HANGAMA,220,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
VEG. PATIYALA,VEG. PATIYALA,220,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
DIWANI HANDI,DIWANI HANDI,220,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
BHINDI MASALA / FRY,BHINDI MASALA / FRY,220,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
SUBZI MILI JULI / MIX VEG.,SUBZI MILI JULI / MIX VEG.,220,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
JEERA ALOO,JEERA ALOO,200,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
ALOO MUTTER,ALOO MUTTER,200,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
ALOO PALAK,ALOO PALAK,200,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
CHANA MASALA,CHANA MASALA,200,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
SEV TOMATO,SEV TOMATO,190,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
STUFF TOMATO / CAPSICUM,STUFF TOMATO / CAPSICUM,220,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
STUFF ALU,STUFF ALU,210,641163f37702dd8a5a3c0ad0,6411923298868d4c3a136d46
DAL PALAK,DAL PALAK,165,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
DAL TADKA,DAL TADKA,160,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
DAL FRY BUTTER,DAL FRY BUTTER,160,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
DAL FRY,DAL FRY,150,641163f37702dd8a5a3c0ad0,641192e598868d4c3a137158
PANJABI KADHI,PANJABI KADHI,130,641163f37702dd8a5a3c0ad0,6410729ecdba633c905fa0e4
VEG. HAKKA NOODLES,VEG. HAKKA NOODLES,170,641163f37702dd8a5a3c0ad0,6410729ecdba633c905fa0e4
CHILLY GARLIC NOODLES,CHILLY GARLIC NOODLES,225,641163f37702dd8a5a3c0ad0,6410729ecdba633c905fa0e4
GINGER GARLIC NOODLES,GINGER GARLIC NOODLES,220,641163f37702dd8a5a3c0ad0,6410729ecdba633c905fa0e4
SINGAPURI NOODLES,SINGAPURI NOODLES,185,641163f37702dd8a5a3c0ad0,6410729ecdba633c905fa0e4
MANCHURIAN NOODLES,MANCHURIAN NOODLES,185,641163f37702dd8a5a3c0ad0,6410729ecdba633c905fa0e4
SIZCHWAN NOODLES,SIZCHWAN NOODLES,180,641163f37702dd8a5a3c0ad0,6410729ecdba633c905fa0e4
SIZCHWAN FRIED RICE,SIZCHWAN FRIED RICE,180,641163f37702dd8a5a3c0ad0,6410729ecdba633c905fa0e4
MANCHURIAN FRIED RICE,MANCHURIAN FRIED RICE,185,641163f37702dd8a5a3c0ad0,6410729ecdba633c905fa0e4
VEG. FRIED RICE,VEG. FRIED RICE,185,641163f37702dd8a5a3c0ad0,6410729ecdba633c905fa0e4
SINGAPURI FRIED RICE,SINGAPURI FRIED RICE,165,641163f37702dd8a5a3c0ad0,6410729ecdba633c905fa0e4
COMBINATION FRIED RICE,COMBINATION FRIED RICE,195,641163f37702dd8a5a3c0ad0,6410729ecdba633c905fa0e4
CHINESE BHEL,CHINESE BHEL,190,641163f37702dd8a5a3c0ad0,6410729ecdba633c905fa0e4
TRIPPLE FRIED RICE,TRIPPLE FRIED RICE,195,641163f37702dd8a5a3c0ad0,6410729ecdba633c905fa0e4
MUSHROOM FRIED RICE,MUSHROOM FRIED RICE,210,641163f37702dd8a5a3c0ad0,6410729ecdba633c905fa0e4
GULAB JAMUN (3 Pcs.),GULAB JAMUN (3 Pcs.),90,641163f37702dd8a5a3c0ad0,6410701fcdba633c905fa07d
KESAR PISTA,KESAR PISTA,105,641163f37702dd8a5a3c0ad0,64115f3e7702dd8a5a3c0244
KAJU DRAKSH,KAJU DRAKSH,95,641163f37702dd8a5a3c0ad0,64115f3e7702dd8a5a3c0244
BUTTER SCOTCH,BUTTER SCOTCH,95,641163f37702dd8a5a3c0ad0,64115f3e7702dd8a5a3c0244
CHOCOLATE,CHOCOLATE,90,641163f37702dd8a5a3c0ad0,64115f3e7702dd8a5a3c0244
VANILLA,VANILLA,90,641163f37702dd8a5a3c0ad0,64115f3e7702dd8a5a3c0244
STRAWBERRY,STRAWBERRY,90,641163f37702dd8a5a3c0ad0,64115f3e7702dd8a5a3c0244
CHERRY BERRY,CHERRY BERRY,90,641163f37702dd8a5a3c0ad0,64115f3e7702dd8a5a3c0244
AMERICAN NUTS,AMERICAN NUTS,110,641163f37702dd8a5a3c0ad0,64115f3e7702dd8a5a3c0244
COOKIES & CREAM,COOKIES & CREAM,110,641163f37702dd8a5a3c0ad0,64115f3e7702dd8a5a3c0244
RAJBHOG,RAJBHOG,120,641163f37702dd8a5a3c0ad0,64115f3e7702dd8a5a3c0244
VANILLA / STRAWBERRY MILKSHAKE,VANILLA / STRAWBERRY,115,641163f37702dd8a5a3c0ad0,64116f1ec62a0493e386fc28
CHOCOLATE / BUTTER SCOTCH MILKSHAKE,CHOCOLATE / BUTTER SCOTCH,115,641163f37702dd8a5a3c0ad0,64116f1ec62a0493e386fc28
KESAR PISTA MILKSHAKE (300ml),KESAR PISTA,135,641163f37702dd8a5a3c0ad0,64116f1ec62a0493e386fc28
ICE CREAM (EXTRA) MILKSHAKE,ICE CREAM (EXTRA),85,641163f37702dd8a5a3c0ad0,64116f1ec62a0493e386fc28
VANILLA WITH HOT CHOCOLATE MILKSHAKE,VANILLA WITH HOT CHOCOLATE,115,641163f37702dd8a5a3c0ad0,64116f1ec62a0493e386fc28
COLD COFFEE,COLD COFFEE,115,641163f37702dd8a5a3c0ad0,64116f1ec62a0493e386fc28
COLD COFFEE WITH ICE CREAM,COLD COFFEE WITH ICE CREAM,115,641163f37702dd8a5a3c0ad0,64116f1ec62a0493e386fc28
BENGAN BHARTHU (SEASONAL),BENGAN BHARTHU (SEASONAL),100,641163f37702dd8a5a3c0ad0,64108b3f50e487ab6de4fbdd
LASANIYA ALOO,LASANIYA ALOO,110,641163f37702dd8a5a3c0ad0,64108b3f50e487ab6de4fbdd
RASILA ALOO,RASILA ALOO,105,641163f37702dd8a5a3c0ad0,64108b3f50e487ab6de4fbdd
ALOO BENGAN,ALOO BENGAN,110,641163f37702dd8a5a3c0ad0,64108b3f50e487ab6de4fbdd
SEV TOMATO,SEV TOMATO,120,641163f37702dd8a5a3c0ad0,64108b3f50e487ab6de4fbdd
KATHIYAWADI KADHI,KATHIYAWADI KADHI,105,641163f37702dd8a5a3c0ad0,64108b3f50e487ab6de4fbdd
JAGGERY BOWL,JAGGERY BOWL,20,641163f37702dd8a5a3c0ad0,64108b3f50e487ab6de4fbdd
GARLIC CHATNI,GARLIC CHATNI,25,641163f37702dd8a5a3c0ad0,641072abcdba633c905fa0ea
BHEL (220/250g),BHEL (220/250g),60,64116cb4c62a0493e386f240,6410898d50e487ab6de4fb4b
JAIN BHEL (220/250g),JAIN BHEL (220/250g),60,64116cb4c62a0493e386f240,6410898d50e487ab6de4fb4b
SEV PURI (200/230g),SEV PURI (200/230g),60,64116cb4c62a0493e386f240,6410898d50e487ab6de4fb4b
JAIN SEV PURI (200/230g),JAIN SEV PURI (200/230g),60,64116cb4c62a0493e386f240,6410898d50e487ab6de4fb4b
BHEL (220/250g) CHEESE,BHEL (220/250g) CHEESE,85,64116cb4c62a0493e386f240,6410898d50e487ab6de4fb4b
JAIN BHEL (220/250g) CHEESE,JAIN BHEL (220/250g) CHEESE,85,64116cb4c62a0493e386f240,6410898d50e487ab6de4fb4b
SEV PURI (200/230g) CHEESE,SEV PURI (200/230g) CHEESE,85,64116cb4c62a0493e386f240,6410898d50e487ab6de4fb4b
JAIN SEV PURI (200/230g) CHEESE,JAIN SEV PURI (200/230g) CHEESE,85,64116cb4c62a0493e386f240,6410898d50e487ab6de4fb4b
FRENCH FRIES (100/130g),FRENCH FRIES (100/130g),80,64116cb4c62a0493e386f240,6411925298868d4c3a136e14
PERI PERI FRENCH FRIES (100/130g),PERI PERI FRENCH FRIES (100/130g),90,64116cb4c62a0493e386f240,6411925298868d4c3a136e14
FRENCH FRIES (100/130g) CHEESE,FRENCH FRIES (100/130g) CHEESE,100,64116cb4c62a0493e386f240,6411925298868d4c3a136e14
PERI PERI FRENCH FRIES (100/130g) CHEESE,PERI PERI FRENCH FRIES (100/130g) CHEESE,110,64116cb4c62a0493e386f240,6411925298868d4c3a136e14
VEGETABLE PUFF,VEGETABLE PUFF,35,64116cb4c62a0493e386f240,"6410a50e0111c288d05ad22e	"
VEGETABLE PUFF CHEESE,VEGETABLE PUFF CHEESE,60,64116cb4c62a0493e386f240,"6410a50e0111c288d05ad22e	"
KESAR PISTA MILKSHAKE (300ml),KESAR PISTA MILKSHAKE (300ml),65,64116cb4c62a0493e386f240,64116f1ec62a0493e386fc28
SHAHI GULAB MILKSHAKE (300ml),SHAHI GULAB MILKSHAKE (300ml),65,64116cb4c62a0493e386f240,64116f1ec62a0493e386fc28
PINEAPPLE MILKSHAKE (300ml),PINEAPPLE MILKSHAKE (300ml),65,64116cb4c62a0493e386f240,64116f1ec62a0493e386fc28
MANGO MILKSHAKE (300ml),MANGO MILKSHAKE (300ml),65,64116cb4c62a0493e386f240,64116f1ec62a0493e386fc28
KESARIYA THANDAI MILKSHAKE (300ml),KESARIYA THANDAI MILKSHAKE (300ml),70,64116cb4c62a0493e386f240,64116f1ec62a0493e386fc28
STRAWBERRY MILKSHAKE (300ml),STRAWBERRY MILKSHAKE (300ml),70,64116cb4c62a0493e386f240,64116f1ec62a0493e386fc28
BUTTER SCOTCH MILKSHAKE (300ml),BUTTER SCOTCH MILKSHAKE (300ml),65,64116cb4c62a0493e386f240,64116f1ec62a0493e386fc28
COLD COFFEE (300ml),COLD COFFEE (300ml),65,64116cb4c62a0493e386f240,64116f1ec62a0493e386fc28
CHOCOLATE MILKSHAKE (300ml),CHOCOLATE MILKSHAKE (300ml),65,64116cb4c62a0493e386f240,64116f1ec62a0493e386fc28
JAM SING SLICE (45/75g),JAM SING SLICE (45/75g),45,64116cb4c62a0493e386f240,64107285cdba633c905fa0de
CHATNI BUTTER SLICE (40/70g),CHATNI BUTTER SLICE (40/70g),40,64116cb4c62a0493e386f240,64107285cdba633c905fa0de
CHOCOLATE SLICE (45/75g),CHOCOLATE SLICE (45/75g),50,64116cb4c62a0493e386f240,64107285cdba633c905fa0de
CHESS SLICE (45/75g),CHESS SLICE (45/75g),40,64116cb4c62a0493e386f240,64107285cdba633c905fa0de
ITALIAN PIZZA (125g),ITALIAN PIZZA (125g),100,64116cb4c62a0493e386f240,641072bdcdba633c905fa0f0
JAIN ITALIAN PIZZA (125g),JAIN ITALIAN PIZZA (125g),100,64116cb4c62a0493e386f240,641072bdcdba633c905fa0f0
MINI PIZZA (100g),MINI PIZZA (100g),50,64116cb4c62a0493e386f240,641072bdcdba633c905fa0f0
JAIN MINI PIZZA (100g),JAIN MINI PIZZA (100g),50,64116cb4c62a0493e386f240,641072bdcdba633c905fa0f0
ITALIAN VEGETABLE PIZZA (150g),ITALIAN VEGETABLE PIZZA (150g),100,64116cb4c62a0493e386f240,641072bdcdba633c905fa0f0
ITALIAN/JAIN DOUBLE CHEESE PIZZA (175g),ITALIAN/JAIN DOUBLE CHEESE PIZZA (175g),100,64116cb4c62a0493e386f240,641072bdcdba633c905fa0f0
MARGHERITA PIZZA (150g)SOFT,MARGHERITA PIZZA (150g)SOFT,120,64116cb4c62a0493e386f240,641072bdcdba633c905fa0f0
CHILLI GARLIC PIZZA (150g),CHILLI GARLIC PIZZA (150g),100,64116cb4c62a0493e386f240,641072bdcdba633c905fa0f0
MEXICAN PIZZA (125g),MEXICAN PIZZA (125g),100,64116cb4c62a0493e386f240,641072bdcdba633c905fa0f0
ITALIAN PIZZA (125g),ITALIAN PIZZA (125g),120,64116cb4c62a0493e386f240,641072bdcdba633c905fa0f0
JAIN ITALIAN PIZZA (125g),JAIN ITALIAN PIZZA (125g),120,64116cb4c62a0493e386f240,641072bdcdba633c905fa0f0
MINI PIZZA (100g),MINI PIZZA (100g),120,64116cb4c62a0493e386f240,641072bdcdba633c905fa0f0
JAIN MINI PIZZA (100g),JAIN MINI PIZZA (100g),120,64116cb4c62a0493e386f240,641072bdcdba633c905fa0f0
MARGHERITA PIZZA (150g),MARGHERITA PIZZA (150g),120,64116cb4c62a0493e386f240,641072bdcdba633c905fa0f0
VEGETABLE ROLL (150g),VEGETABLE ROLL (150g),100,64116cb4c62a0493e386f240,641183a9c62a0493e3871c44
CHEESE ROLL (150g),CHEESE ROLL (150g),100,64116cb4c62a0493e386f240,641183a9c62a0493e3871c44
CHEESE VEGETABLE ROLL (200g),CHEESE VEGETABLE ROLL (200g),100,64116cb4c62a0493e386f240,641183a9c62a0493e3871c44
CHEESE GARLIC BAKED ROLL ( 200g),CHEESE GARLIC BAKED ROLL ( 200g),110,64116cb4c62a0493e386f240,641183a9c62a0493e3871c44
BURGER (230/270g),BURGER (230/270g),70,64116cb4c62a0493e386f240,641072bdcdba633c905fa0f0
HOTDOG (230/270g),HOTDOG (230/270g),80,64116cb4c62a0493e386f240,641072bdcdba633c905fa0f0
BURGER (230/270g) CHEESE,BURGER (230/270g) CHEESE,90,64116cb4c62a0493e386f240,641072bdcdba633c905fa0f0
HOTDOG (230/270g) CHEESE,HOTDOG (230/270g) CHEESE,95,64116cb4c62a0493e386f240,641072bdcdba633c905fa0f0
VEGETABLE MAGGIE ,VEGETABLE MAGGIE ,50,64116cb4c62a0493e386f240,641183a9c62a0493e3871c44
PLAIN MAGGIE,PLAIN MAGGIE,50,64116cb4c62a0493e386f240,641183a9c62a0493e3871c44
BUTTER VEGETABLE MAGGIE ,BUTTER VEGETABLE MAGGIE ,60,64116cb4c62a0493e386f240,641183a9c62a0493e3871c44
BUTTER PLAIN MAGGIE,BUTTER PLAIN MAGGIE,60,64116cb4c62a0493e386f240,641183a9c62a0493e3871c44
CHEESE VEGETABLE MAGGIE ,CHEESE VEGETABLE MAGGIE ,85,64116cb4c62a0493e386f240,641183a9c62a0493e3871c44
CHEESE PLAIN MAGGIE,CHEESE PLAIN MAGGIE,85,64116cb4c62a0493e386f240,641183a9c62a0493e3871c44
JAIN VADAPAV (125/135/165g),JAIN VADAPAV (125/135/165g),30,64116cb4c62a0493e386f240,6410742ccdba633c905fa144
